time,speed,accel,event_type,event_id,seq,s_s_num,trip_event_id,driver_id,trip_id
11360, ,0,start,31,50,16,31,2,1
11570,0.020576,0,stop,32,1,16,32,2,1
11571, ,0,stop,32,2,16,32,2,1
11572, ,0,stop,32,3,16,32,2,1
11573, ,0,stop,32,4,16,32,2,1
11574, ,0,stop,32,5,16,32,2,1
11575, ,0,stop,32,6,16,32,2,1
11576, ,0,stop,32,7,16,32,2,1
11577, ,0,stop,32,8,16,32,2,1
11578, ,0,stop,32,9,16,32,2,1
11579, ,0,stop,32,10,16,32,2,1
11580,0.020576,0,stop,32,11,16,32,2,1
11581, ,0,stop,32,12,16,32,2,1
11582, ,0,stop,32,13,16,32,2,1
11583, ,0,stop,32,14,16,32,2,1
11584, ,0,stop,32,15,16,32,2,1
11585, ,0,stop,32,16,16,32,2,1
11586, ,0,stop,32,17,16,32,2,1
11587, ,0,stop,32,18,16,32,2,1
11588, ,0,stop,32,19,16,32,2,1
11589, ,0,stop,32,20,16,32,2,1
11590,0.020576,0,stop,32,21,16,32,2,1
11591, ,0,stop,32,22,16,32,2,1
11592, ,0,stop,32,23,16,32,2,1
11593, ,0,stop,32,24,16,32,2,1
11594, ,0,stop,32,25,16,32,2,1
11595, ,0,stop,32,26,16,32,2,1
11596, ,0,stop,32,27,16,32,2,1
11597, ,0,stop,32,28,16,32,2,1
11598, ,0,stop,32,29,16,32,2,1
11599, ,0,stop,32,30,16,32,2,1
11600,0.020576,0,stop,32,31,16,32,2,1
11601, ,0,stop,32,32,16,32,2,1
11602, ,0,stop,32,33,16,32,2,1
11603, ,0,stop,32,34,16,32,2,1
11604, ,0,stop,32,35,16,32,2,1
11605, ,0,stop,32,36,16,32,2,1
11606, ,0,stop,32,37,16,32,2,1
11607, ,0,stop,32,38,16,32,2,1
11608, ,0,stop,32,39,16,32,2,1
11609, ,0,stop,32,40,16,32,2,1
11610,0.020576,0,stop,32,41,16,32,2,1
11611, ,0,stop,32,42,16,32,2,1
11612, ,0,stop,32,43,16,32,2,1
11613, ,0,stop,32,44,16,32,2,1
11614, ,0,stop,32,45,16,32,2,1
11615, ,0,stop,32,46,16,32,2,1
11616, ,0,stop,32,47,16,32,2,1
11617, ,0,stop,32,48,16,32,2,1
11618, ,-0.0029,stop,32,49,16,32,2,1
11619,0,0,stop,32,50,16,32,2,1
