System.Time_Stamp,vtti.timestamp,FOT_Control.Speed,Head_Unit.Longitude,Head_Unit.Latitude,Head_Unit.MSL_Altitude,IMU.Gyro_X,IMU.Gyro_Y,IMU.Gyro_Z,IMU.Accel_X,IMU.Accel_Y,IMU.Accel_Z
2009,202500,2.786458, , , ,0,0,-3.577148,-0.0203,-0.0493,-0.9889
2010,202599,2.790799, , , ,0.975586,0,-3.902344,-0.0174,-0.0464,-0.9889
2011,202700,2.777778, , , ,0.975586,0,-3.902344,-0.0116,-0.0812,-1.0005
2012,202801,2.747396,121.501732,31.285646,55,-1.300781,0,-3.902344,-0.0232,-0.1073,-1.0034
2013,202900, , , , ,-1.625977,0,-4.227539,-0.0232,-0.0667,-0.9947
2014,203000,2.734375, , , ,-1.300781,0.650391,-3.251953,-0.0203,-0.0522,-0.9889
2015,203100,2.708333, , , , , , ,-0.0087,-0.0319,-0.9715
2016,203199,2.725695, , , ,0,0.975586,-3.902344,0.0116,-0.0406,-0.9686
2017,203300,2.721354, , , ,-0.650391,0.650391,-3.577148,0.0232,-0.0812,-0.9889
2018,203399,2.725695, , , ,-0.975586,0.325195,-3.577148,0.029,-0.0725,-1.0005
2019,203500,2.769097, , , ,-1.625977,0,-3.577148,0.0319,-0.029,-1.0034
2020,203600,2.829861, , , ,-0.975586,0.325195,-2.601563,0.0377,0.0087,-1.015
2021,203700, , , , ,-0.325195,0.650391,-1.300781,0.0551,-0.0174,-1.0063
2022,203799,2.860243,121.501732,31.285637,55,0.975586,0.650391,-0.975586,0.0812,-0.0232,-0.986
2023,203900,2.921007, , , ,-0.975586,0.325195,-0.325195,0.0986,-0.0348,-0.9802
2024,204000,3.012153, , , ,-0.325195,0,-0.325195,0.1218,-0.0232,-0.957
2025,204100,3.081597, , , , , , ,0.1276,-0.0319,-0.957
2026,204200,3.289931, , , ,-1.625977,-0.325195,0,0.1044,-0.0435,-1.0034
2027,204300,3.407118, , , ,-0.975586,0.325195,0,0.0986,0.0203,-1.0179
2028,204399, , , , ,0.325195,0,0.650391,0.1363,0.0377,-0.9657
2029,204500,3.476563, , , ,0,-1.951172,1.300781,0.116,-0.058,-0.9947
2030,204599,3.563368, , , ,-0.975586,-1.625977,1.300781,0.0928,-0.0551,-1.0034
2031,204700,3.650174, , , ,-2.601563,-0.975586,1.300781,0.0841,-0.0116,-0.9889
2032,204799,3.75434,121.501717,31.285601,55,-1.625977,0,2.926758,0.0754,0.0609,-0.9628
2033,204900,3.858507, , , ,-1.951172,0.650391,3.251953,0.0928,0.0203,-0.9918
2034,205000,3.953993, , , ,-0.650391,0,3.902344,0.1218,0.0348,-0.9918
2035,205100,4.036458, , , ,0,-0.325195,3.251953,0.0841,0.0348,-0.9628
2036,205200,4.114583, , , , , , ,0.0957,-0.0377,-1.0005
2037,205300,4.223091, , , ,-1.625977,0,4.552734,0.1015,0.0116,-1.0179
2038,205400,4.314236, , , ,-2.926758,0,3.902344,0.0812,0.0232,-1.0092
2039,205500,4.396702, , , ,-0.650391,0,4.227539,0.0957,0.0696,-0.9831
2040,205600,4.479167, , , ,0,0.325195,4.227539,0.1044,0.0348,-0.9657
2041,205700,4.596354, , , ,0,0,4.87793,0.1044,0.0203,-0.9628
2042,205800,4.700521,121.501709,31.285574,55,0,0,4.227539,0.1015,0,-1.0005
2043,205900,4.856771, , , ,-0.975586,0,4.227539,0.0928,0,-1.015
2044,206000, , , , ,-0.650391,-0.650391,3.902344,0.1073,0.0522,-0.9744
2045,206100,4.947917, , , ,0,-0.975586,2.926758,0.0928,0.0116,-0.9947
2046,206200,5.030382, , , , , , ,0.087,0,-0.9831
2047,206301,5.14757, , , ,-1.300781,0.325195,2.601563,0.1044,-0.0203,-0.9831
2048,206400,5.334202, , , ,-1.625977,0,1.951172,0.1015,0.0029,-0.9918
2049,206499, , , , ,0,-0.325195,1.625977,0.0957,0.0261,-0.986
2050,206600,5.538195, , , ,0,0,0.650391,0.0957,-0.029,-1.0005
2051,206699, , , , ,-0.975586,0,1.300781,0.0957,-0.0261,-0.9918
2052,206800,5.62066,121.501678,31.285534,55,-2.276367,0,0.325195,0.1015,-0.0087,-0.9773
2053,206899,5.711806, , , ,-1.625977,-0.975586,0.650391,0.1218,0.0493,-0.9454
2054,207000,5.78125, , , ,-0.975586,-1.300781,0.650391,0.087,0,-0.9976
2055,207100,5.863716, , , ,0,-0.975586,0.325195,0.0783,0.0261,-1.0063
2056,207200,5.980903, , , , , , ,0.0609,0.0261,-1.0411
2057,207299,6.098091, , , ,0,1.300781,0,0.0696,-0.0261,-0.9947
2058,207400,6.154514, , , ,0.650391,2.601563,0,0.0696,-0.0174,-0.9686
2059,207499,6.254341, , , ,-0.325195,1.951172,-0.650391,0.1044,-0.0116,-0.9947
2060,207600,6.354167, , , ,-0.325195,0.325195,-0.650391,0.1044,-0.0261,-1.015
2061,207699,6.39757, , , ,-0.650391,-0.975586,-0.325195,0.0754,-0.029,-0.9773
2062,207800,6.480035,121.50164,31.285513,55,0,-1.300781,-0.650391,0.0435,0.0087,-1.0034
2063,207899, , , , ,0.650391,-1.951172,-0.975586,0.058,-0.0087,-0.957
2064,208000,6.493056, , , ,0,-1.300781,-0.650391,0.0261,-0.0174,-0.9744
2065,208100,6.514757, , , ,-0.650391,-0.975586,-0.650391,0.0174,-0.0464,-1.0063
2066,208200,6.605903, , , , , , ,0.0145,-0.0029,-1.0353
2067,208299,6.623264, , , ,-0.650391,1.300781,-0.325195,0.0087,0.0377,-0.9541
2068,208400,6.662327, , , ,0,1.300781,-0.325195,0.0551,0,-0.9715
2069,208499,6.71875, , , ,0.975586,0,0,0.0638,-0.0087,-0.9773
2070,208600,6.701389, , , ,0,-0.650391,0,0.0377,-0.0029,-1.0266
2071,208700,6.71441, , , ,-0.325195,-1.625977,0,0,-0.0174,-0.9918
2072,208799,6.723091,121.501625,31.28546,55,-0.650391,-0.975586,0,-0.0319,-0.0174,-0.9918
2073,208900,6.727431, , , ,0.325195,0.650391,0,-0.0174,-0.0029,-0.9802
2074,208999,6.71007, , , ,-0.975586,0,-0.325195,-0.0116,-0.0145,-1.0063
2075,209100,6.71007, , , ,-0.325195,-0.325195,0,0,-0.0087,-0.9686
2076,209200,6.679688, , , ,-0.325195,-0.650391,0,0.0116,0.0058,-0.9715
2077,209300,6.662327, , , , , , ,0.0029,-0.0203,-1.0063
2078,209399,6.688368, , , ,-1.625977,-0.650391,0,-0.0058,-0.0261,-1.0237
2079,209500,6.71875, , , ,-0.325195,0.325195,0,-0.0029,0.0348,-0.9773
2080,209599,6.701389, , , ,0.650391,1.625977,0,0.0029,0.0058,-0.986
2081,209700,6.744792, , , ,0,0.650391,0,0.0406,-0.0203,-0.9657
2082,209799,6.736112,121.501587,31.285406,55,-0.975586,0,0,0.0203,-0.0174,-1.0208
2083,209900,6.740452, , , ,-1.625977,0,-0.325195,0.0203,-0.0029,-1.0092
2084,209999,6.779514, , , ,0,-0.650391,-0.325195,0.0116,0.0319,-0.986
2085,210100,6.731771, , , ,0,0.325195,0,0,-0.0029,-1.0034
2086,210200,6.783854, , , ,0,1.300781,-0.325195,0.0058,-0.0087,-1.015
2087,210300,6.822917, , , , , , ,0.0435,-0.0348,-0.957
2088,210399,6.818577, , , ,-0.325195,0,0,0.0522,-0.0058,-0.9483
2089,210500,6.848958, , , ,-0.650391,-2.276367,-0.325195,0.0464,0.0029,-0.9773
2090,210599,6.831597, , , ,-0.325195,-1.951172,0,-0.0232,-0.0029,-1.073
2091,210700,6.840278, , , ,-0.975586,0.975586,-0.650391,-0.0203,-0.0029,-1.0179
2092,210799,6.918403,121.501556,31.28532,55,0.325195,1.625977,-0.325195,0.0232,0,-0.9483
2093,210900,6.922743, , , ,-1.300781,1.951172,-0.325195,0.0319,-0.0203,-0.9483
2094,211000,6.948785, , , ,0,0,-0.325195,0.0522,0.0145,-1.0469
2095,211100, , , , ,1.300781,-2.276367,-0.325195,0.029,0.029,-0.9831
2096,211200,6.901042, , , ,-0.650391,-1.300781,0,-0.0319,-0.0667,-0.9773
2097,211300,6.901042, , , , , , ,-0.0261,-0.0174,-1.0092
2098,211399,6.922743, , , ,0.325195,0,-0.650391,0,0.029,-0.9831
2099,211500,6.892362, , , ,0.975586,0,-0.650391,-0.0116,0,-0.9309
2100,211599,6.87066, , , ,-1.300781,-1.625977,0,0.0116,-0.0551,-0.9657
2101,211700,6.848958, , , ,-1.625977,-1.625977,-0.325195,-0.0203,0.0087,-1.0498
2102,211799,6.848958,121.501503,31.285273,55,-0.975586,-1.300781,-0.650391,-0.0203,-0.0145,-0.9773
2103,211900,6.818577, , , ,0,0,-0.325195,-0.0406,0.0029,-0.9918
2104,211999,6.86632, , , ,0,2.601563,0,0.0145,-0.0087,-0.9802
2105,212100,6.888021, , , ,0.650391,0.975586,-0.325195,0.0232,0.0087,-1.0237
2106,212200,6.888021, , , ,-0.975586,0.650391,-0.325195,0.0232,-0.0348,-0.9744
2107,212300,6.888021, , , , , , ,0.0116,-0.0087,-1.0469
2108,212399,6.888021, , , ,0,1.300781,-0.650391,-0.0145,0.0087,-1.0179
2109,212500,6.901042, , , ,1.300781,0.975586,-0.325195,0.0464,0.0203,-0.9744
2110,212601,6.914063, , , ,-0.650391,0,-0.325195,0.0522,-0.0493,-0.9106
2111,212699,6.905382, , , ,-0.325195,-1.625977,0,0.0435,-0.0116,-0.9947
2112,212800,6.883681,121.50148,31.285213,55,0,-3.251953,-0.325195,0.0058,0.0203,-1.0179
2113,212899, , , , ,1.951172,-2.276367,-0.325195,-0.0145,0.0174,-0.9657
2114,213000,6.901042, , , ,-0.650391,-0.975586,-0.325195,-0.0493,-0.0783,-0.9309
2115,213099, , , , ,-1.300781,0,-0.325195,-0.0319,-0.0319,-1.044
2116,213199,6.883681, , , ,0,0.650391,-0.650391,-0.0232,0.0406,-1.0237
2117,213300, , , , ,1.300781,0.975586,-0.975586,-0.0116,0.0058,-0.9657
2118,213400,6.892362, , , ,1.625977,0.650391,-0.325195,-0.0145,-0.0406,-0.9715
2119,213500,6.875, , , ,0,0,0,0.0087,-0.0551,-1.0121
2120,213600,6.835938, , , , , , ,-0.0145,-0.0435,-1.0034
2121,213699,6.796875, , , ,-1.300781,-1.951172,-0.650391,0.0058,-0.0058,-0.9164
2122,213800,6.775174,121.50145,31.285166,55,0,-1.625977,-0.325195,-0.0377,-0.0058,-1.0063
2123,213899,6.731771, , , ,-0.650391,0,-0.325195,-0.0638,-0.0203,-1.0643
2124,214000,6.753472, , , ,0,0.650391,-0.325195,-0.0203,-0.0203,-0.9947
2125,214099, , , , ,-0.975586,1.300781,0,-0.0348,0.0087,-0.9019
2126,214200,6.71875, , , ,0,1.625977,-0.650391,0,-0.0435,-1.0179
2127,214299,6.723091, , , ,-0.650391,-1.300781,0,0.0145,0,-1.0208
2128,214400,6.597222, , , ,0.325195,-1.951172,-0.650391,-0.0232,0,-0.9686
2129,214500, , , , ,-0.650391,-0.325195,-0.325195,-0.0377,-0.0203,-0.986
2130,214600,6.627604, , , , , , ,-0.0116,-0.0551,-0.9918
2131,214699,6.575521, , , ,-2.276367,-0.975586,-0.325195,-0.0319,0.0116,-0.9802
2132,214800,6.592882,121.501427,31.285116,56,0,0.650391,-0.650391,-0.0522,0.0232,-1.0179
2133,214899, , , , ,0,0.975586,-0.325195,-0.0116,-0.0232,-0.9889
2134,215000,6.536458, , , ,0,0,0,-0.0174,-0.0435,-0.9918
2135,215099,6.514757, , , ,-2.601563,0.650391,-0.325195,-0.029,-0.0145,-0.9773
2136,215200,6.453993, , , ,0.325195,-0.325195,-0.325195,-0.0145,0,-1.0266
2137,215299, , , , ,0,0.325195,-0.325195,-0.0377,-0.0029,-1.0034
2138,215400,6.449653, , , ,0.325195,0.325195,-0.325195,-0.0203,-0.0319,-0.9976
2139,215500,6.388889, , , ,-1.300781,0,-0.325195,-0.0174,-0.0319,-0.9657
2140,215600, , , , , , , ,-0.0116,-0.0029,-0.9657
2141,215699,6.358507, , , ,-0.325195,-0.650391,-0.325195,-0.0087,-0.0377,-1.0034
2142,215800,6.354167,121.501411,31.285067,56,-0.650391,-0.975586,-0.325195,-0.0261,-0.0116,-1.0034
2143,215899,6.310764, , , ,-1.625977,-0.325195,-0.650391,-0.0406,-0.0203,-0.9918
2144,216000,6.271702, , , ,-1.625977,0,-0.650391,-0.0058,0.0058,-0.9483
2145,216099,6.24132, , , ,0.975586,-0.325195,-0.650391,-0.0145,-0.0116,-1.0034
2146,216200,6.197917, , , ,-0.650391,0,-0.650391,-0.0406,-0.0377,-1.015
2147,216299, , , , ,-2.926758,0,-0.650391,0,-0.0464,-0.9715
2148,216400,6.163195, , , ,0,-1.625977,-0.650391,-0.0087,0.0348,-0.9367
2149,216500, , , , ,-0.325195,-0.325195,-0.975586,-0.058,0.0029,-1.0266
2150,216600,6.167535, , , , , , ,-0.0203,-0.0319,-1.0063
2151,216700,6.106771, , , ,-0.975586,-0.650391,-0.975586,-0.0116,-0.0348,-0.9889
2152,216800,6.119792,121.501389,31.285013,56,-0.975586,0.325195,-1.300781,-0.0406,0.0029,-0.9367
2153,216899, , , , ,-0.975586,0.650391,-1.300781,-0.0116,-0.0319,-1.0092
2154,217000,6.080729, , , ,0,-0.325195,-0.975586,-0.0261,-0.0058,-1.0469
2155,217100,6.059028, , , ,-1.300781,0.975586,-1.300781,-0.0667,-0.0435,-1.044
2156,217200,6.015625, , , ,-0.325195,1.625977,-1.625977,-0.0116,0.029,-0.9599
2157,217300,5.989583, , , ,0.325195,0.650391,-0.975586,0.0058,-0.0174,-0.9135
2158,217399,5.954861, , , ,0,-0.650391,-0.975586,-0.0087,-0.0348,-0.9976
2159,217500, , , , ,0.975586,-0.975586,-0.975586,-0.0087,-0.029,-1.0382
2160,217600,5.9375, , , ,-1.300781,-1.625977,-0.650391,-0.0406,-0.0261,-1.0469
2161,217700,5.889757, , , , , , ,-0.0406,0.0058,-0.9541
2162,217799,5.859375,121.50135,31.284946,56,-0.975586,1.625977,-1.625977,-0.0522,-0.0319,-0.9831
2163,217900,5.846354, , , ,0,1.951172,-0.975586,-0.0029,-0.0232,-0.9976
2164,217999, , , , ,-0.650391,0,-1.300781,0.0116,-0.0174,-0.9483
2165,218100,5.737847, , , ,0,-2.601563,-1.300781,0.0261,-0.0058,-0.9512
2166,218200,5.746528, , , ,0,-1.951172,-1.625977,-0.0406,-0.0551,-1.0208
2167,218300,5.737847, , , ,-0.650391,-1.625977,-1.625977,-0.0058,-0.0406,-1.0295
2168,218399,5.733507, , , ,-1.625977,-0.975586,-2.601563,-0.058,-0.029,-1.0063
2169,218500,5.698785, , , ,0.325195,0.325195,-2.276367,-0.0116,-0.0203,-0.9222
2170,218600,5.690104, , , ,-1.300781,0,-2.276367,-0.0232,-0.0348,-0.9367
2171,218700,5.664063, , , , , , ,-0.0087,-0.0203,-1.0208
2172,218800,5.642361,121.501335,31.284897,56,-1.625977,-0.650391,-2.276367,-0.0319,-0.0609,-1.0527
2173,218900,5.581597, , , ,0,-1.625977,-2.276367,0,0.0116,-0.9454
2174,218999,5.611979, , , ,-2.926758,-0.650391,-2.601563,-0.0522,-0.0551,-0.9512
2175,219100, , , , ,-1.625977,0,-1.951172,-0.0232,0,-1.0121
2176,219199,5.594618, , , ,-1.300781,0.325195,-2.276367,-0.0406,-0.0116,-1.0556
2177,219300,5.577257, , , ,-0.975586,0.650391,-1.300781,-0.0261,0,-1.0179
2178,219399,5.529514, , , ,-1.625977,1.625977,-0.975586,-0.0377,0.0029,-0.9367
2179,219500,5.520833, , , ,-0.325195,1.625977,0,-0.0203,0.0522,-0.9976
2180,219600,5.529514, , , ,0,0.975586,0,-0.0058,0.0377,-1.0005
2181,219700,5.46875, , , ,0.650391,0,0,0,0.0232,-1.0208
2182,219800,5.438368,121.50132,31.284847,57, , , ,-0.0145,-0.0261,-1.0179
2183,219899,5.438368, , , ,-0.975586,0.650391,0,-0.0493,-0.0174,-0.986
2184,220000,5.377604, , , ,0,1.300781,-0.325195,-0.029,0.0522,-1.0121
2185,220099,5.316841, , , ,1.300781,0.325195,0,0,0.0058,-0.9338
2186,220200,5.273438, , , ,1.300781,-1.300781,0,-0.0261,-0.0087,-0.9773
2187,220299,5.217014, , , ,0,-0.650391,-0.650391,-0.0522,-0.0464,-1.015
2188,220400, , , , ,-0.325195,-0.975586,-0.325195,-0.0725,-0.0203,-1.0034
2189,220499,5.130208, , , ,-0.650391,-1.300781,-0.650391,-0.0841,0.0232,-0.9918
2190,220600,5.017361, , , ,0.975586,-0.650391,-1.625977,-0.1479,-0.0174,-0.9686
2191,220700,4.822049, , , ,0.650391,0,-1.625977,-0.1218,-0.0551,-0.9889
2192,220800,4.691841,121.501305,31.284807,57,0.325195,0,-3.251953,-0.1131,-0.0899,-0.9947
2193,220900,4.609375, , , , , , ,-0.0928,-0.1015,-1.0121
2194,220999,4.539931, , , ,-0.975586,0.325195,-5.853516,-0.0957,-0.1073,-1.0121
2195,221100,4.444445, , , ,0.650391,0.325195,-6.178711,-0.0435,-0.0928,-0.9599
2196,221199, , , , ,-0.325195,-0.325195,-7.804688,-0.0435,-0.0899,-0.9744
2197,221300,4.392361, , , ,1.625977,-0.325195,-8.129883,-0.0348,-0.0377,-0.9831
2198,221399,4.357639, , , ,0.650391,0.325195,-9.430664,-0.0638,-0.1015,-1.0324
2199,221500,4.275174, , , ,1.951172,0.650391,-10.40625,-0.0464,-0.1885,-1.0266
2200,221599,4.21441, , , ,-0.975586,0,-12.357422,-0.0464,-0.2001,-0.9802
2201,221700,4.175347, , , ,-0.975586,0,-13.658203,-0.0464,-0.1566,-0.9657
2202,221800,4.144966,121.501297,31.284773,57,-2.276367,0.650391,-13.983398,-0.0493,-0.1421,-0.9541
2203,221900,4.123264, , , ,0,0.650391,-14.308594,-0.0377,-0.0377,-0.9773
2204,222000,4.045139, , , , , , ,0,-0.0841,-1.0382
2205,222099,3.997396, , , ,1.951172,-0.975586,-13.333008,-0.0319,-0.1044,-1.0295
2206,222200,3.940972, , , ,0,-0.975586,-13.333008,-0.0435,-0.1392,-0.9715
2207,222299, , , , ,0.325195,-0.975586,-13.983398,-0.0348,-0.1421,-0.9657
2208,222400,3.91059, , , ,-0.325195,-0.975586,-14.63379,-0.0406,-0.1479,-0.986
2209,222499,3.880208, , , ,-0.650391,-0.650391,-15.609375,-0.0406,-0.1392,-0.9744
2210,222600,3.845486, , , ,0.650391,-0.325195,-16.584961,-0.0145,-0.1247,-0.9657
2211,222699,3.849827, , , ,1.300781,-1.300781,-17.885742,-0.0232,-0.1827,-0.9976
2212,222800,3.836806,121.501282,31.28474,57,-0.325195,-1.300781,-18.536133,-0.0087,-0.2117,-1.0063
2213,222900,3.862847, , , ,-1.625977,-0.975586,-19.836914,0,-0.2001,-0.986
2214,223000,3.91059, , , , , , ,0.0029,-0.1479,-0.9773
2215,223099,3.949653, , , ,-0.975586,-0.650391,-20.487305,0.0435,-0.145,-0.9802
2216,223200, , , , ,0,-0.325195,-20.8125,0.0493,-0.1392,-0.9773
2217,223301,4.101563, , , ,0.325195,0,-21.462891,0.0667,-0.1682,-0.9918
2218,223400,4.171007, , , ,0,-0.325195,-21.462891,0.0783,-0.203,-0.9773
2219,223501,4.249132, , , ,0,-0.975586,-21.462891,0.0696,-0.1827,-0.9773
2220,223599,4.357639, , , ,1.625977,-0.975586,-22.113281,0.0696,-0.1711,-0.9947
2221,223700,4.431424, , , ,0.975586,-0.975586,-22.438477,0.0783,-0.2175,-0.9715
2222,223799,4.518229,121.501297,31.28471,57,0.975586,-1.300781,-22.763672,0.0638,-0.2233,-0.9947
2223,223900,4.609375, , , ,0.650391,-0.975586,-22.763672,0.0696,-0.2001,-0.986
2224,224000, , , , ,1.951172,-0.975586,-23.414063,0.0667,-0.2001,-0.9889
2225,224100,4.796007, , , , , , ,0.0725,-0.2465,-0.9802
2226,224199,4.856771, , , ,2.601563,-1.300781,-23.739258,0.0609,-0.2697,-0.9889
2227,224300,4.939236, , , ,0,-0.650391,-23.739258,0.0406,-0.2958,-0.9802
2228,224399,5.008681, , , ,-2.276367,-0.975586,-23.088867, , , 
2229,224501,5.069445, , , ,-1.625977,-0.650391,-21.462891,0.0551,-0.1421,-0.9802
2230,224599,5.095486, , , ,-0.650391,-1.300781,-19.511719,0.0551,-0.1276,-1.0005
2231,224700,5.138889, , , ,0.975586,-0.975586,-17.560547,0.0493,-0.1334,-0.9802
2232,224799,5.164931,121.501305,31.284687,57,-0.650391,-1.625977,-13.658203,0.0493,-0.1334,-0.9918
2233,224900,5.212674, , , ,-1.300781,-1.300781,-12.357422,0.029,-0.1102,-0.9918
2234,225000,5.251736, , , ,-2.276367,-0.325195,-10.731445, , , 
2235,225100,5.295139, , , ,-0.975586,0,-8.780273,0.0435,-0.0232,-0.986
2236,225200,5.347222, , , ,0.325195,0,-7.479492,0.0435,-0.0232,-0.986
2237,225300,5.390625, , , ,0.650391,0.325195,-6.503906,0.0551,-0.0841,-0.986
2238,225400,5.434028, , , , , , ,0.0696,-0.1218,-0.9918
2239,225500,5.473091, , , ,-0.650391,-0.650391,-7.154297,0.0638,-0.1334,-0.9889
2240,225600, , , , ,-1.300781,-0.650391,-7.154297,0.0348,-0.1102,-1.0092
2241,225700,5.516493, , , ,-0.650391,-0.975586,-6.829102,0.0406,-0.0899,-0.9802
2242,225800,5.538195,121.50135,31.284664,58,0,-0.975586,-7.804688,0.0087,-0.087,-0.9715
2243,225899,5.551216, , , ,0.325195,-0.650391,-7.804688,0.0058,-0.0986,-0.9715
2244,226000,5.538195, , , ,0,-0.975586,-7.479492,-0.0174,-0.1392,-1.0121
2245,226100,5.525174, , , ,-1.300781,-0.325195,-7.804688,-0.0174,-0.1131,-1.0034
2246,226199,5.490452, , , ,-0.650391,0,-7.804688,-0.0174,-0.1073,-0.9744
2247,226300,5.46441, , , ,-0.975586,-0.325195,-7.479492,-0.0261,-0.0638,-0.9831
2248,226400, , , , ,-0.325195,0,-6.829102,-0.0232,-0.0609,-0.9889
2249,226500,5.447049, , , ,-0.650391,0,-5.52832,-0.0174,-0.0435,-0.9889
2250,226600,5.412327, , , , , , ,-0.0116,-0.0377,-0.9947
2251,226700,5.403646, , , ,-0.975586,-0.325195,-3.577148,0,-0.0232,-0.986
2252,226800, ,121.501389,31.284647,58,0,0,-2.926758,0.0203,-0.0116,-0.9918
2253,226900,5.377604, , , ,-0.325195,0,-2.601563,0.0203,-0.0348,-0.9976
2254,226999,5.434028, , , ,-0.325195,0,-2.276367,0.0261,-0.0551,-0.9889
2255,227100,5.416667, , , ,-0.325195,0,-2.276367,0.029,-0.0232,-0.986
2256,227200, , , , ,-0.325195,-0.325195,-2.276367,0.0319,-0.029,-0.9715
2257,227301,5.447049, , , ,0,-0.325195,-1.951172,0.0203,-0.0464,-0.9947
2258,227400,5.477431, , , ,-1.625977,0,-1.300781,0.0203,-0.0348,-1.0034
2259,227500,5.46007, , , ,-1.951172,-0.650391,-1.300781,0.0145,-0.0203,-0.9918
2260,227600,5.477431, , , ,0,-0.650391,-1.300781,-0.0087,0,-0.9744
2261,227699,5.46875, , , ,0,0,-1.625977,-0.0058,-0.0203,-0.986
2262,227800,5.455729,121.501411,31.28462,58,-0.325195,0,-0.650391,-0.0087,-0.0464,-1.0121
2263,227900,5.438368, , , ,-1.625977,0,-0.650391,-0.0087,-0.029,-0.9889
2264,228000,5.412327, , , ,0,-0.325195,-0.975586,-0.0174,0.0087,-0.9918
2265,228100,5.438368, , , , , , ,-0.0058,-0.0087,-0.9889
2266,228199,5.360243, , , ,0.325195,0,0,0.0145,0.0145,-0.9686
2267,228300,5.377604, , , ,0,-0.650391,-0.650391,0.0116,-0.0058,-0.9918
2268,228400, , , , ,0,0,0,0.0058,-0.0319,-1.0005
2269,228499,5.381945, , , ,-0.650391,0,0,0.0087,-0.0029,-0.9976
2270,228600, , , , ,-1.625977,-1.300781,0,-0.0058,0.0087,-0.986
2271,228699,5.342882, , , ,-0.325195,0,0,-0.0145,0.029,-0.9686
2272,228800,5.364583,121.501442,31.284599,59,-0.650391,0,0.325195,0.0029,-0.0145,-0.9889
2273,228900,5.30382, , , ,-1.300781,-0.975586,0.650391,-0.0377,-0.0029,-1.0237
2274,228999, , , , ,-1.300781,0,0.325195,-0.0348,0.0145,-1.0179
2275,229100,5.225695, , , ,-0.325195,0.325195,0.975586,-0.0232,0.0522,-0.9657
2276,229200,5.186632, , , ,0,0.325195,1.625977,-0.0232,0.0464,-0.9744
2277,229300,5.169271, , , , , , ,-0.029,-0.0058,-0.9976
2278,229401,5.143229, , , ,-1.300781,0,1.300781,-0.0087,-0.0087,-0.9976
2279,229499,5.086806, , , , , , , , , 
2280,229599, , , , ,-0.975586,-0.650391,0.975586,-0.0319,0.0435,-0.9744
2281,229700,5.021702, , , ,0.325195,0,1.300781,-0.0232,0.058,-0.9889
2282,229800,5,121.501465,31.28459,59,0,-0.650391,1.300781,-0.0261,0.0058,-0.9889
2283,229899,4.965278, , , ,0,-0.325195,1.300781,-0.029,0.0116,-0.9889
2284,230000, , , , ,-1.300781,-0.325195,1.300781,-0.0261,-0.0029,-0.9889
2285,230099,4.891493, , , ,-1.951172,-0.650391,0.975586,-0.029,0.0145,-0.9947
2286,230200,4.874132, , , ,-0.650391,-0.325195,1.300781,-0.0348,0.0696,-0.9976
2287,230300, , , , ,0.975586,0.325195,1.625977,-0.0319,0.0348,-0.9802
2288,230399,4.809028, , , ,0,0,1.300781,-0.0232,0.0029,-0.9744
2289,230500,4.756945, , , ,-0.325195,0,1.300781,-0.0348,-0.0029,-1.015
2290,230600,4.704861, , , ,-1.625977,0,1.625977,-0.0638,0.0087,-0.9628
2291,230700,4.609375, , , ,-0.650391,-0.975586,1.300781,-0.0725,0.0406,-0.9802
2292,230800,4.496528,121.50148,31.284573,60, , , ,-0.1102,0.0696,-0.9918
2293,230900, , , , ,0.650391,-1.300781,0.975586,-0.1392,-0.0087,-1.0005
2294,230999,4.231771, , , ,-0.325195,-0.325195,1.625977,-0.1653,-0.0116,-1.0005
2295,231100,4.084202, , , ,0.325195,-0.325195,0.975586,-0.1624,0.0232,-0.9976
2296,231199, , , , ,0.325195,-0.325195,1.625977,-0.1711,0.029,-0.9744
2297,231300,3.780382, , , ,0.325195,0,1.951172,-0.1566,-0.0029,-0.986
2298,231399,3.632813, , , ,0,0.325195,1.300781,-0.1566,0.0203,-1.0034
2299,231500,3.489583, , , ,0.650391,0.650391,1.300781,-0.145,0.0174,-0.9947
2300,231599,3.359375, , , ,0,0.325195,1.951172,-0.1421,-0.0058,-0.9976
2301,231700,3.259549, , , ,0,0.325195,1.300781,-0.0899,0,-0.9831
2302,231800,3.146702,121.501495,31.284567,60,0,0,0.975586,-0.0696,0,-0.9744
2303,231900,3.051215, , , ,0,-0.650391,1.625977,-0.0754,0.029,-0.9744
2304,232000,2.994792, , , , , , ,-0.0754,0,-0.9976
2305,232099,2.873264, , , ,-0.650391,-0.650391,1.951172,-0.0638,0.0029,-0.9657
2306,232200,2.842882, , , ,-3.251953,-0.975586,2.601563,-0.1102,-0.0986,-1.0614
2307,232299,2.799479, , , ,-0.650391,0.975586,1.625977,-0.1218,0.1392,-1.0324
2308,232400,2.695313, , , ,1.300781,0.975586,1.951172,-0.0464,0.0928,-0.9541
2309,232499,2.621528, , , ,2.276367,-0.325195,3.251953,-0.0406,-0.0145,-0.9541
2310,232600,2.556424, , , ,0.325195,-0.325195,2.276367,-0.0551,-0.0261,-0.9889
2311,232699,2.539063, , , ,-0.650391,0,2.601563,-0.0406,-0.0319,-0.9628
2312,232800,2.49132,121.501503,31.284567,61,-4.227539,-1.625977,3.251953,0.0145,-0.0348,-0.928
